Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM
csk-wtcat_apo_seed-8269_sample-4_model,csk-wtcat_apo/seed-8269_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.53,73.27,14.21,,,6.48,13.61,2.7,,,,,3.45,8.09,7.36,9.81,3.72,8.12,4.64,3.25,3.52,3.55,N/A,0.93
csk-wtcat_holo_seed-1010778_sample-0_model,csk-wtcat_holo/seed-1010778_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,56.22,48.78,15.19,11.77,129.55,4.65,14.06,5.45,3.31,2.05,2.98,4.85,3.57,4.14,6.97,10.01,4.24,7.92,4.02,3.37,2.91,3.52,0.95,0.91
csk-wtcat_holo_seed-1010778_sample-1_model,csk-wtcat_holo/seed-1010778_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.17,23.27,14.04,10.61,130.68,5.38,13.31,13.92,3.22,2.0,2.66,3.18,3.58,4.06,7.12,10.2,4.08,9.42,3.96,3.71,3.23,3.57,0.94,0.91
csk-wtcat_holo_seed-1010778_sample-2_model,csk-wtcat_holo/seed-1010778_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.03,49.34,15.02,10.85,132.25,5.53,13.44,17.34,4.01,1.95,2.78,3.41,3.51,4.27,6.97,10.05,4.01,8.73,3.81,3.74,3.39,3.64,0.94,0.91
csk-wtcat_holo_seed-1010778_sample-3_model,csk-wtcat_holo/seed-1010778_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,54.84,35.45,13.41,10.38,131.4,5.67,13.61,17.25,2.48,2.11,2.63,3.19,3.52,4.0,7.16,10.32,4.18,9.61,3.85,3.43,3.47,3.5,0.95,0.91
csk-wtcat_holo_seed-1010778_sample-4_model,csk-wtcat_holo/seed-1010778_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.12,46.27,14.63,10.64,126.24,5.74,13.5,17.32,4.61,1.97,2.95,2.6,3.51,4.16,7.05,10.03,4.2,9.54,4.47,3.65,3.33,3.55,0.94,0.91
csk-wtcat_holo_seed-1036017_sample-0_model,csk-wtcat_holo/seed-1036017_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,58.87,85.12,14.3,10.43,127.35,7.45,14.09,17.03,4.38,1.77,2.66,2.63,3.39,4.07,7.12,10.04,3.92,9.0,3.83,3.75,3.38,3.54,0.95,0.92
csk-wtcat_holo_seed-1036017_sample-1_model,csk-wtcat_holo/seed-1036017_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,63.74,22.58,14.35,10.5,115.88,5.99,13.58,17.71,5.14,2.0,2.88,2.59,3.5,4.0,7.13,10.18,4.19,9.5,3.86,3.63,3.5,3.53,0.95,0.92
csk-wtcat_holo_seed-1036017_sample-2_model,csk-wtcat_holo/seed-1036017_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.98,42.82,14.99,11.0,134.28,6.19,13.77,17.37,3.73,1.96,2.79,3.09,3.53,4.13,7.16,10.14,4.04,9.3,3.9,3.76,3.47,3.52,0.95,0.91
csk-wtcat_holo_seed-1036017_sample-3_model,csk-wtcat_holo/seed-1036017_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.83,21.0,13.89,10.52,133.62,5.61,13.41,16.75,3.08,1.82,2.59,3.24,3.49,4.17,7.16,10.31,4.09,9.54,4.13,3.69,3.96,3.63,0.93,0.91
csk-wtcat_holo_seed-1036017_sample-4_model,csk-wtcat_holo/seed-1036017_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.36,48.48,14.11,10.6,129.57,5.51,13.19,17.43,3.95,1.9,2.76,3.09,3.49,4.33,6.94,9.95,4.19,8.82,3.89,3.65,3.28,3.54,0.94,0.92
csk-wtcat_holo_seed-1063242_sample-0_model,csk-wtcat_holo/seed-1063242_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.98,19.58,14.05,10.6,127.1,5.57,13.19,13.58,3.98,2.0,2.77,3.14,3.56,4.13,7.16,10.29,4.12,9.48,3.93,3.59,3.28,3.6,0.94,0.91
csk-wtcat_holo_seed-1063242_sample-1_model,csk-wtcat_holo/seed-1063242_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,49.38,55.83,13.73,10.35,128.32,5.59,13.35,17.65,3.27,2.01,2.48,3.19,3.46,4.11,7.07,10.04,4.05,9.4,3.81,3.66,3.34,3.54,0.95,0.91
csk-wtcat_holo_seed-1063242_sample-2_model,csk-wtcat_holo/seed-1063242_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.31,43.32,14.16,10.78,128.82,6.08,14.12,17.33,3.19,2.27,3.1,3.33,3.54,4.09,7.12,10.36,4.3,8.93,3.86,3.6,3.32,3.53,0.95,0.92
csk-wtcat_holo_seed-1063242_sample-3_model,csk-wtcat_holo/seed-1063242_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,49.99,51.17,14.49,10.73,131.39,5.62,13.3,17.38,3.59,1.95,2.71,3.34,3.52,4.28,7.08,9.99,4.0,9.41,3.93,3.78,3.27,3.56,0.94,0.91
csk-wtcat_holo_seed-1063242_sample-4_model,csk-wtcat_holo/seed-1063242_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.62,43.66,14.24,10.43,122.82,6.08,13.7,17.12,4.27,2.02,2.89,2.79,3.57,4.02,7.16,10.09,4.09,9.19,3.83,3.75,3.35,3.58,0.94,0.92
csk-wtcat_holo_seed-1077057_sample-0_model,csk-wtcat_holo/seed-1077057_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.59,25.73,14.45,10.49,121.27,5.67,13.52,13.74,4.71,2.07,3.01,2.64,3.51,4.07,7.11,10.15,4.06,9.53,3.86,3.66,3.23,3.55,0.94,0.91
csk-wtcat_holo_seed-1077057_sample-1_model,csk-wtcat_holo/seed-1077057_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,60.94,85.0,13.33,9.89,122.94,6.89,14.03,11.92,4.26,2.52,2.59,2.97,3.62,4.14,7.04,9.78,4.14,8.19,3.55,3.74,3.05,3.64,0.94,0.91
csk-wtcat_holo_seed-1077057_sample-2_model,csk-wtcat_holo/seed-1077057_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.97,44.84,16.41,12.85,128.59,6.28,13.14,17.02,3.7,1.87,2.87,3.56,3.54,4.08,7.13,10.08,4.1,9.09,3.88,3.65,3.41,3.52,0.94,0.92
csk-wtcat_holo_seed-1077057_sample-3_model,csk-wtcat_holo/seed-1077057_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,58.4,33.52,14.88,10.99,135.76,6.17,13.65,16.75,3.27,1.9,2.56,3.21,3.5,3.99,7.26,10.09,4.06,8.8,3.94,3.84,3.56,3.6,0.95,0.91
csk-wtcat_holo_seed-1077057_sample-4_model,csk-wtcat_holo/seed-1077057_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.39,46.46,13.32,10.93,117.35,5.91,12.93,16.18,3.38,1.82,2.65,3.3,3.53,4.04,7.1,9.98,4.32,9.14,3.95,3.6,3.45,3.56,0.94,0.91
csk-wtcat_holo_seed-1105652_sample-0_model,csk-wtcat_holo/seed-1105652_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,70.77,86.28,13.8,10.54,124.41,6.47,14.14,17.21,3.77,2.79,3.06,2.92,3.47,4.05,7.06,10.19,4.14,9.5,3.79,3.72,3.47,3.57,0.95,0.92
csk-wtcat_holo_seed-1105652_sample-1_model,csk-wtcat_holo/seed-1105652_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,58.83,37.68,14.67,10.69,128.84,6.05,13.95,17.84,3.99,2.09,3.02,2.93,3.5,4.0,7.2,10.26,4.01,9.0,3.88,3.75,3.85,3.53,0.95,0.92
csk-wtcat_holo_seed-1105652_sample-2_model,csk-wtcat_holo/seed-1105652_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.11,20.37,13.73,10.32,125.52,5.45,13.24,16.96,3.87,2.19,2.76,3.15,3.52,4.06,7.15,10.17,4.15,9.44,3.93,3.71,3.18,3.59,0.94,0.91
csk-wtcat_holo_seed-1105652_sample-3_model,csk-wtcat_holo/seed-1105652_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.32,45.8,14.7,10.59,133.94,5.63,13.38,16.95,4.36,1.93,2.77,2.85,3.46,4.26,6.96,10.09,4.17,9.28,3.8,3.58,3.36,3.58,0.95,0.91
csk-wtcat_holo_seed-1105652_sample-4_model,csk-wtcat_holo/seed-1105652_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.85,21.18,13.77,10.6,127.38,5.6,13.15,14.21,3.45,1.9,2.66,3.19,3.57,4.03,7.16,10.29,4.11,9.49,3.9,3.65,3.2,3.6,0.94,0.91
csk-wtcat_holo_seed-1132066_sample-0_model,csk-wtcat_holo/seed-1132066_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,52.8,43.54,14.65,11.02,132.71,5.97,13.65,17.28,3.3,2.02,2.83,3.25,3.59,4.11,7.11,10.01,4.08,9.29,3.86,3.62,3.4,3.54,0.95,0.92
csk-wtcat_holo_seed-1132066_sample-1_model,csk-wtcat_holo/seed-1132066_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.06,82.18,15.5,11.02,133.8,6.38,15.03,15.54,4.66,4.27,4.28,3.15,3.49,4.19,6.98,10.01,4.1,8.75,3.9,3.74,3.4,3.74,0.94,0.91
csk-wtcat_holo_seed-1132066_sample-2_model,csk-wtcat_holo/seed-1132066_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.47,21.29,13.75,10.41,119.19,5.47,13.13,13.9,4.48,1.94,2.72,2.51,3.54,4.04,7.14,10.3,4.14,9.49,3.96,3.64,3.23,3.61,0.93,0.91
csk-wtcat_holo_seed-1132066_sample-3_model,csk-wtcat_holo/seed-1132066_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,51.38,52.45,14.15,10.36,129.07,5.72,13.05,17.45,4.45,1.84,2.63,2.62,3.53,4.08,7.08,9.89,4.12,8.87,3.85,3.6,3.58,3.53,0.94,0.92
csk-wtcat_holo_seed-1132066_sample-4_model,csk-wtcat_holo/seed-1132066_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,56.76,41.93,14.68,11.09,127.96,5.59,13.32,17.38,3.36,2.16,2.95,3.2,3.44,4.03,7.1,10.3,4.13,9.03,3.82,3.61,3.47,3.48,0.95,0.92
csk-wtcat_holo_seed-1199691_sample-0_model,csk-wtcat_holo/seed-1199691_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,52.88,54.73,13.99,10.55,131.09,5.7,13.39,17.03,3.78,1.96,2.7,3.07,3.52,4.16,7.01,10.11,4.28,9.58,3.92,3.58,3.2,3.64,0.94,0.91
csk-wtcat_holo_seed-1199691_sample-1_model,csk-wtcat_holo/seed-1199691_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.45,49.3,12.6,9.47,111.17,5.5,13.05,16.31,3.87,1.93,2.7,2.82,3.55,4.03,7.13,9.98,4.22,9.19,3.84,3.74,3.41,3.55,0.94,0.91
csk-wtcat_holo_seed-1199691_sample-2_model,csk-wtcat_holo/seed-1199691_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.51,40.2,14.38,10.86,128.13,5.9,13.19,17.3,4.04,2.0,2.91,2.94,3.53,4.05,7.11,10.1,4.24,8.43,3.86,3.54,3.41,3.56,0.94,0.91
csk-wtcat_holo_seed-1199691_sample-3_model,csk-wtcat_holo/seed-1199691_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.33,82.38,15.08,10.79,129.27,7.7,14.19,17.05,4.78,1.84,2.81,3.1,3.53,4.16,7.04,10.18,4.06,9.23,4.49,3.72,3.62,3.59,0.94,0.92
csk-wtcat_holo_seed-1199691_sample-4_model,csk-wtcat_holo/seed-1199691_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.51,46.98,15.51,11.44,141.12,5.89,14.26,17.27,4.49,1.9,2.83,3.5,3.56,4.19,7.09,9.96,3.99,8.91,5.62,3.77,3.34,3.55,0.94,0.92
csk-wtcat_holo_seed-1397207_sample-0_model,csk-wtcat_holo/seed-1397207_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.75,20.71,13.88,10.52,130.36,5.44,13.36,13.9,3.25,2.0,2.77,3.31,3.59,4.08,7.14,10.24,4.13,9.44,3.95,3.72,3.19,3.59,0.93,0.91
csk-wtcat_holo_seed-1397207_sample-1_model,csk-wtcat_holo/seed-1397207_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,65.45,88.42,14.73,11.23,133.75,7.09,14.4,17.03,3.23,1.95,2.64,3.38,3.54,4.1,7.06,10.07,4.03,8.94,4.52,3.76,3.56,3.58,0.95,0.92
csk-wtcat_holo_seed-1397207_sample-2_model,csk-wtcat_holo/seed-1397207_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,59.32,87.61,14.79,11.04,131.65,6.87,14.34,16.99,3.57,1.72,2.78,3.3,3.47,4.12,7.08,10.16,4.1,9.52,3.89,3.57,3.4,3.62,0.94,0.92
csk-wtcat_holo_seed-1397207_sample-3_model,csk-wtcat_holo/seed-1397207_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,63.04,82.06,14.81,11.07,133.47,7.22,14.64,14.86,3.3,1.91,2.64,3.28,3.55,4.16,7.08,10.17,4.05,8.58,3.86,3.73,3.66,3.6,0.94,0.92
csk-wtcat_holo_seed-1397207_sample-4_model,csk-wtcat_holo/seed-1397207_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,66.47,85.32,15.16,11.08,130.02,6.75,14.66,16.9,3.87,1.91,2.79,3.28,3.5,4.04,7.15,10.15,4.07,9.47,3.87,3.74,3.43,3.66,0.95,0.92
csk-wtcat_holo_seed-1446321_sample-0_model,csk-wtcat_holo/seed-1446321_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.19,44.86,14.29,10.59,132.55,5.78,13.81,17.45,3.39,2.06,2.86,3.37,3.43,4.24,7.0,10.17,4.11,9.52,4.15,3.75,2.98,3.5,0.95,0.91
csk-wtcat_holo_seed-1446321_sample-1_model,csk-wtcat_holo/seed-1446321_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,60.98,79.16,13.84,10.32,126.06,6.49,13.72,16.78,3.51,2.09,3.15,3.44,3.52,4.1,7.05,9.99,4.17,9.52,3.96,3.59,3.48,3.53,0.94,0.91
csk-wtcat_holo_seed-1446321_sample-2_model,csk-wtcat_holo/seed-1446321_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.71,83.68,15.0,10.7,130.1,6.98,14.72,16.77,4.36,2.48,3.34,3.12,3.58,4.11,7.03,9.96,4.05,8.66,3.79,3.87,3.39,3.58,0.95,0.92
csk-wtcat_holo_seed-1446321_sample-3_model,csk-wtcat_holo/seed-1446321_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,52.56,50.92,15.13,10.89,132.0,5.98,13.72,17.21,3.9,1.96,2.82,3.35,3.58,4.12,7.08,10.02,4.22,9.23,4.44,3.62,3.2,3.56,0.94,0.91
csk-wtcat_holo_seed-1446321_sample-4_model,csk-wtcat_holo/seed-1446321_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,62.1,18.08,13.35,10.42,123.01,5.76,13.31,14.89,3.39,1.94,2.8,3.21,3.56,4.08,7.12,10.11,4.18,9.45,3.9,3.6,3.27,3.59,0.94,0.91
csk-wtcat_holo_seed-1457711_sample-0_model,csk-wtcat_holo/seed-1457711_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.24,24.78,14.47,10.6,114.98,5.82,14.03,17.62,5.41,2.13,2.96,2.9,3.58,4.05,7.16,10.17,4.09,9.52,3.84,3.74,3.38,3.54,0.94,0.92
csk-wtcat_holo_seed-1457711_sample-1_model,csk-wtcat_holo/seed-1457711_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.86,87.89,13.0,10.51,117.57,6.72,14.21,15.93,3.29,1.87,2.79,3.32,3.52,4.07,7.1,10.14,4.28,9.42,3.92,3.67,3.57,3.6,0.95,0.91
csk-wtcat_holo_seed-1457711_sample-2_model,csk-wtcat_holo/seed-1457711_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,56.11,37.94,14.17,10.48,131.04,5.35,13.5,16.74,4.12,2.16,3.08,3.04,3.53,4.06,7.07,10.18,4.17,9.03,3.85,3.67,3.59,3.53,0.95,0.92
csk-wtcat_holo_seed-1457711_sample-3_model,csk-wtcat_holo/seed-1457711_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,57.33,41.19,14.55,10.68,124.81,5.82,13.69,17.06,4.3,1.97,2.78,2.75,3.5,4.07,7.16,10.16,4.06,8.83,3.49,3.83,2.62,3.59,0.94,0.92
csk-wtcat_holo_seed-1457711_sample-4_model,csk-wtcat_holo/seed-1457711_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,50.03,53.77,15.46,11.16,133.38,5.71,13.31,17.36,4.61,1.88,2.84,3.29,3.54,4.13,7.03,9.93,4.09,8.63,4.39,3.79,3.36,3.7,0.94,0.91
csk-wtcat_holo_seed-1510744_sample-0_model,csk-wtcat_holo/seed-1510744_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.29,20.15,13.76,10.72,126.91,5.61,13.15,14.54,3.27,1.9,2.8,3.19,3.57,4.05,7.16,10.25,4.12,9.48,3.93,3.65,3.25,3.6,0.94,0.91
csk-wtcat_holo_seed-1510744_sample-1_model,csk-wtcat_holo/seed-1510744_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,58.45,27.74,13.57,10.49,115.57,5.86,13.2,17.91,3.75,2.09,3.06,3.01,3.47,4.17,7.14,10.11,4.0,8.97,3.88,3.73,3.57,3.52,0.94,0.92
csk-wtcat_holo_seed-1510744_sample-2_model,csk-wtcat_holo/seed-1510744_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.67,19.8,13.61,10.33,119.36,5.57,13.23,13.77,3.98,1.96,2.7,2.84,3.56,4.08,7.17,10.25,4.12,9.57,3.98,3.59,3.25,3.64,0.93,0.91
csk-wtcat_holo_seed-1510744_sample-3_model,csk-wtcat_holo/seed-1510744_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.93,23.28,13.88,10.53,128.32,5.44,13.09,14.0,3.3,1.91,2.69,3.23,3.5,4.07,7.15,10.25,4.11,9.45,3.94,3.67,3.24,3.61,0.94,0.91
csk-wtcat_holo_seed-1510744_sample-4_model,csk-wtcat_holo/seed-1510744_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.79,21.05,13.65,10.57,128.9,5.55,12.9,13.57,2.93,1.77,2.47,3.22,3.46,4.05,7.11,10.24,4.13,9.49,3.92,3.7,3.19,3.57,0.94,0.91
csk-wtcat_holo_seed-1582125_sample-0_model,csk-wtcat_holo/seed-1582125_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.57,27.03,14.45,10.64,118.19,5.75,13.32,16.94,4.95,2.0,2.92,2.62,3.47,4.16,7.01,10.11,4.18,9.54,3.84,3.61,3.31,3.54,0.94,0.91
csk-wtcat_holo_seed-1582125_sample-1_model,csk-wtcat_holo/seed-1582125_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.05,46.01,14.51,10.9,132.11,6.05,14.07,17.34,3.08,2.16,3.04,3.39,3.54,4.04,7.16,10.29,4.02,9.0,3.85,3.78,3.46,3.52,0.95,0.91
csk-wtcat_holo_seed-1582125_sample-2_model,csk-wtcat_holo/seed-1582125_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.79,79.65,15.24,10.94,128.8,7.33,14.78,16.7,4.23,1.82,2.86,3.23,3.49,4.03,7.09,10.06,4.07,8.73,3.78,3.75,3.25,3.58,0.95,0.92
csk-wtcat_holo_seed-1582125_sample-3_model,csk-wtcat_holo/seed-1582125_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,68.98,82.44,12.93,10.35,118.5,6.53,13.43,16.55,3.66,2.25,2.73,2.91,3.46,3.95,7.21,10.41,4.16,9.11,3.91,3.79,3.32,3.74,0.94,0.91
csk-wtcat_holo_seed-1582125_sample-4_model,csk-wtcat_holo/seed-1582125_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,65.26,81.34,15.37,11.27,137.21,6.98,14.4,16.69,4.12,2.71,2.72,3.38,3.48,4.13,7.02,10.11,4.14,8.76,3.78,3.73,3.4,3.61,0.94,0.91
csk-wtcat_holo_seed-1603459_sample-0_model,csk-wtcat_holo/seed-1603459_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.32,49.86,15.14,10.96,128.86,5.78,13.15,17.07,4.6,1.94,2.75,2.77,3.53,4.12,7.09,9.95,4.24,8.78,3.98,3.63,3.63,3.55,0.95,0.92
csk-wtcat_holo_seed-1603459_sample-1_model,csk-wtcat_holo/seed-1603459_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,55.17,38.24,15.05,11.04,131.67,5.53,13.43,16.95,4.53,2.15,3.0,3.24,3.53,4.04,7.08,10.15,4.08,9.51,3.89,3.68,3.41,3.53,0.95,0.92
