Simulation_ID,Condition_designed,Condition_reviewed,Macro_State
a-csk-wtcat-holo_b-src-wtcat-apo_seed-544704_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-544704_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-544704_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-544704_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-544704_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-553568_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-553568_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-553568_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-553568_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-553568_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-79719_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-apo_seed-79719_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-79719_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-79719_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-79719_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-858265_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-858265_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-858265_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-858265_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-858265_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-86765_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-86765_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-86765_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-86765_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-86765_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-938865_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-938865_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-938865_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-938865_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-938865_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1043108_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1043108_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1043108_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1043108_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 2
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1043108_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1237443_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1237443_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1237443_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1237443_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1237443_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1533196_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1533196_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1533196_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1533196_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1533196_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1562316_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1562316_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1562316_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1562316_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1562316_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1906112_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1906112_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1906112_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1906112_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1906112_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1922438_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1922438_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 1
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1922438_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1922438_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1922438_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1933517_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 1
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1933517_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1933517_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1933517_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 2
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1933517_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1934170_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1934170_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1934170_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1934170_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1934170_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-210621_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-210621_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-210621_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-210621_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-210621_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-272623_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-holo_seed-272623_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-272623_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-272623_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-272623_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-398053_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-holo_seed-398053_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-398053_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-398053_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-398053_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-401462_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-holo_seed-401462_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-401462_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-401462_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-401462_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-483955_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-483955_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-483955_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-483955_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-483955_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-holo_seed-540400_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-540400_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-540400_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-540400_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-540400_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-703272_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-703272_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-703272_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-703272_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-703272_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-744450_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-744450_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-744450_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-744450_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 1
a-csk-wtcat-holo_b-src-wtcat-holo_seed-744450_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-801039_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-801039_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-801039_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-holo_seed-801039_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-801039_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-847546_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-holo_seed-847546_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-847546_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-847546_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-847546_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-851824_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-851824_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-851824_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-851824_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-851824_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-891445_sample-0_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-holo_seed-891445_sample-1_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-891445_sample-2_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-891445_sample-3_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-holo_seed-891445_sample-4_model,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1090901_sample-0_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1090901_sample-1_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1090901_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1090901_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1090901_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1120471_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1120471_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1120471_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1120471_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1120471_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1205238_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1205238_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1205238_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1205238_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1205238_sample-4_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1273841_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1273841_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1273841_sample-2_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1273841_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1273841_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1274952_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1274952_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1274952_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1274952_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1274952_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1431806_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1431806_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1431806_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1431806_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-apo_seed-1431806_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
