chainA_metric,chainB_metric,homologous,rho_raw,p_raw,rho_partial,p_partial,n_conditions,fdr_raw,fdr_partial
Cleft_Gape_Dist,Phi_D,False,0.018314537276806278,0.6103435836215279,0.01451215303474757,0.6890824673646758,7,0.8430645183836932,0.8832700042461599
K105_E107_Dist,Y156_N99_Dist,False,0.018223478958256146,0.6121205018123632,0.01021374759298124,0.7782629844672546,7,0.843496193884979,0.9114869683717477
D220_HRD_Dist,Interface_C_Lobe_Donor_Dist,False,-0.018133698024760423,0.6138747241366402,0.02259359296717951,0.5333052938685117,7,0.8438500252962169,0.7937567164554593
HRD_ATP_Dist,Cleft_Gape_Dist,False,-0.021294313331209864,0.6174473173530621,0.008696624631388898,0.839549077925025,4,0.8438500252962169,0.9426515962666947
HRD_ATP_Dist,D2_Dist,False,0.021176248105168976,0.6193997098321256,0.061093383219794115,0.15442271867919133,4,0.8438500252962169,0.4778981855630993
K105_E107_Dist,D1_Dist,False,0.017753450980911106,0.6213287116162696,0.0061645156729674315,0.8650525086448002,7,0.8438500252962169,0.9527155735743881
Substrate_Clearance_Angle,Spine_Bridge_Dist,False,-0.021043337576896592,0.6216007966922201,-0.029021714962977327,0.49914144727729237,4,0.8438500252962169,0.781691155195417
Psi_D,Mg_Hijack_Dist,False,0.032674548471272706,0.6246986886885539,0.0012311366430387935,0.9854972330189871,3,0.8438500252962169,0.9903076516879686
D1_Dist,PLoop_ATP_Dist,False,0.03265270046355169,0.6249304318375337,-0.0034520186547279683,0.9593505040578614,3,0.8438500252962169,0.9815024695156805
Substrate_Clearance_Angle,Psi_D,False,0.020832480961285905,0.6250996469730532,0.012859758305519622,0.7646324451699085,4,0.8438500252962169,0.9114869683717477
aCb4_aE_Dist,Mg_Hijack_Dist,False,0.03259313509915775,0.6255624319470219,0.013537495075017628,0.8415658833386008,3,0.8438500252962169,0.9429455013964793
D1_Dist,D220_HRD_Dist,False,-0.017292238909516436,0.6304220892875136,0.009154592044586142,0.8007460153614905,7,0.8484185126859997,0.9261640659602781
HRD_ATP_Dist,aCb4_aE_Dist,False,-0.020260458092158245,0.6346338151909541,-0.030810354787383976,0.47305349370597893,4,0.8499308435288323,0.765389922400685
DFG_ATP_Dist,V104_RS2_Dist,False,-0.020244970746946443,0.6348928009345027,-0.01832753377627404,0.6695766201128626,4,0.8499308435288323,0.8745490548412899
Psi_D,Interface_N_Lobe_Rec_Dist,False,-0.017012116276378084,0.6359725582654978,-0.03221908906137169,0.37425759442706985,7,0.8499308435288323,0.6953947560967492
SB_Dist,aCb4_aE_Dist,False,-0.016922378743542757,0.6377549966302984,0.01088819384380347,0.7640408876980411,7,0.8503399955070646,0.9114869683717477
K105_E107_Dist,Psi_D,False,0.016645533295430705,0.6432670635875524,0.039759874657265055,0.2727803223166769,7,0.8546476927278277,0.6089979288930462
D220_HRD_Dist,Cleft_Gape_Dist,False,-0.016495598614528643,0.646260523151694,0.010619553367802301,0.7696965166891008,7,0.8546476927278277,0.9114869683717477
Mg_Hijack_Dist,D220_HRD_Dist,False,0.019413331288053906,0.6488645215826634,0.04375860800204488,0.308017627993735,4,0.8546476927278277,0.6451569226341504
PLoop_ATP_Dist,Spine_Bridge_Dist,False,-0.019283623128383158,0.6510549517621156,-0.020982585382409016,0.6251496665667802,4,0.8546476927278277,0.8601876798435784
DFG_Mg_Dist,PLoop_ATP_Dist,False,0.03258845812063813,0.6531719705880286,0.003786010176826668,0.9588198959766694,2,0.8546476927278277,0.9815024695156805
Shell_M118_M120_Dist,Cleft_Gape_Dist,False,0.016120861548827702,0.6537671197874855,0.019146487804533402,0.5975709965109495,7,0.8546476927278277,0.8457913558022281
D1_Dist,Mg_Hijack_Dist,False,-0.029906368650760292,0.6543473065574439,-0.029935255377960154,0.658401761143538,3,0.8546476927278277,0.8745490548412899
Y156_N99_Dist,Spine_Bridge_Dist,False,0.015988118119578777,0.6564346411106974,0.01573491432760653,0.6644210035240175,7,0.8546476927278277,0.8745490548412899
K105_E121_Dist,SB_Dist,False,-0.015926420888562633,0.6576759577987605,-0.032898558521446034,0.3642597607440352,7,0.8546476927278277,0.6919823094625123
SB_Dist,Phi_D,False,0.015870025388954358,0.6588114307711233,0.008963296127870134,0.8048249216905736,7,0.8546476927278277,0.9266347815363815
DFG_Mg_Dist,SB_Dist,False,0.01884443035953427,0.6596595846341167,0.009714932416563238,0.8217122434675324,4,0.8546476927278277,0.9340865081828615
Substrate_Clearance_Angle,Y156_N99_Dist,False,-0.01872808230657731,0.6604703845477999,-0.01147207856818466,0.7893983605285286,4,0.8546476927278277,0.9185726377059241
Psi_D,DFG_ATP_Dist,False,-0.029300892033850154,0.6609070728689548,-0.01929636331040761,0.775687995845227,3,0.8546476927278277,0.9114869683717477
DFG_Mg_Dist,K105_E121_Dist,False,-0.01872051279764229,0.6617584565218944,-0.020247606127170595,0.6385665697092144,4,0.8546476927278277,0.8695374566253132
Y156_N99_Dist,Y156_N99_Dist,True,-0.01528346348969046,0.6706674565709587,-0.02054579192744417,0.5710620102799011,7,0.8637187638494812,0.8264616028171433
Interface_N_Lobe_Rec_Dist,DFG_Mg_Dist,False,-0.028302393716228905,0.6717812607718188,0.04385380690009825,0.5170436436008685,3,0.8637187638494812,0.7854627734748263
Mg_Hijack_Dist,Mg_Hijack_Dist,True,0.030055878767205908,0.6753944095340145,0.04685434383099279,0.5180748603997016,2,0.8645732841864071,0.7854627734748263
Interface_C_Lobe_Donor_Dist,DFG_Mg_Dist,False,-0.027967134420738587,0.6754478782706306,0.006773303971111878,0.920337843955715,3,0.8645732841864071,0.975368022117574
Phi_D,Substrate_Clearance_Angle,False,0.027698761102901027,0.6783885016506512,0.0070437378401816625,0.9171683463599676,3,0.8658319414064699,0.975368022117574
DFG_Mg_Dist,Phi_D,False,0.017672118392431737,0.6796204793246272,0.019046851809761203,0.6586036385913894,4,0.8658319414064699,0.8745490548412899
Phi_D,Spine_Bridge_Dist,False,-0.014778474393387642,0.6809407455852967,-0.008081042348448798,0.8237037667877896,7,0.8658319414064699,0.9340865081828615
Cleft_Gape_Dist,SB_Dist,False,0.014632566268143117,0.6839201709043334,0.006635987318093115,0.8548417773015371,7,0.8677048864336917,0.9505576519800876
Interface_N_Lobe_Rec_Dist,I150_HRD_Dist,False,0.01447354151888777,0.6871730336255986,0.023699254205243186,0.5134560888246045,7,0.8690035734150806,0.7854627734748263
Y156_N99_Dist,aCb4_aE_Dist,False,-0.014399169712696365,0.6886963035075264,0.0011157779666395838,0.9754610295770787,7,0.8690035734150806,0.9857290404147323
D220_HRD_Dist,K105_N99_Dist,False,0.014361425842113206,0.68946984904634,0.025561345002018402,0.48091529830484436,7,0.8690035734150806,0.7748720392242326
D220_HRD_Dist,K105_E121_Dist,False,-0.014284109040884965,0.6910554363931181,-0.015763996522133797,0.6638387131707146,7,0.8691002868175458,0.8745490548412899
I150_HRD_Dist,aCb4_aE_Dist,False,-0.014097945991636981,0.6948787447337201,0.003914910975367433,0.9140534415547803,7,0.872004699273688,0.975368022117574
K105_E121_Dist,Y156_N99_Dist,False,0.013863853097915494,0.6996974066687227,0.015874943957150046,0.6616191596122354,7,0.8725280785461774,0.8745490548412899
Y156_N99_Dist,SB_Dist,False,0.013793057946298141,0.7011570716758377,0.01091980151414412,0.7633762765974039,7,0.8725280785461774,0.9114869683717477
DFG_Mg_Dist,Mg_Hijack_Dist,False,-0.027727314972236263,0.7022443052770262,-0.026899390141448837,0.7136583341781741,2,0.8725280785461774,0.8916859012725126
HRD_ATP_Dist,HRD_ATP_Dist,True,0.027401083930456302,0.7026479242182875,0.016828922765817808,0.8165437655821157,2,0.8725280785461774,0.9340865081828615
Phi_D,D2_Dist,False,-0.013710054982133082,0.7028698410510874,0.0010176369010668055,0.9776188246878441,7,0.8725280785461774,0.986179409842729
Phi_D,Interface_N_Lobe_Rec_Dist,False,0.013628819436207081,0.7045475977192237,0.008139470463212855,0.8224502169739434,7,0.8727299274973609,0.9340865081828615
D2_Dist,Interface_N_Lobe_Rec_Dist,False,0.013378693899539187,0.7097224163542366,-0.0006201064127646933,0.9863607031084227,7,0.8772534588412881,0.9903076516879686
I150_HRD_Dist,Mg_Hijack_Dist,False,0.02442151815605639,0.714678123989537,0.03995834205387386,0.5549948005375531,3,0.8814671657399069,0.8130279234882667
D2_Dist,Substrate_Clearance_Angle,False,0.024286108348590622,0.7161920721636743,0.00860695938525943,0.8988744130997706,3,0.8814671657399069,0.973217409671932
DFG_Mg_Dist,Interface_C_Lobe_Donor_Dist,False,0.015447259073255835,0.7181149212461286,0.003398785603155304,0.9371642244850866,4,0.8819492422980172,0.9779104951148732
Interface_N_Lobe_Rec_Dist,K105_E121_Dist,False,0.012885829053494368,0.7199582199385937,0.010969174278233691,0.7623384688875037,7,0.8823317759247445,0.9114869683717477
K105_N99_Dist,Substrate_Clearance_Angle,False,0.023585046499494715,0.7240478630956784,-0.004569061782017913,0.9462140255550258,3,0.8854598070978996,0.9784906260676748
PLoop_ATP_Dist,SB_Dist,False,-0.014641905864869244,0.7312917886226764,-0.03239522545362099,0.4505767848693294,4,0.8924238776412322,0.7594453866368682
D2_Dist,Y156_N99_Dist,False,0.012062869430617879,0.737160738534786,0.013992762364345648,0.6996603368737218,7,0.8936251825021141,0.8832700042461599
K105_E121_Dist,aCb4_aE_Dist,False,-0.012058434165228461,0.7372538157379411,0.010124802664260864,0.7801442281376243,7,0.8936251825021141,0.9114869683717477
Psi_D,D220_HRD_Dist,False,-0.012044985276522294,0.7375360737400607,-0.021607522064271276,0.5513282158549806,7,0.8936251825021141,0.8101149294195633
Spine_Bridge_Dist,D1_Dist,False,0.011949601246393408,0.7395389533446901,0.01592950868211226,0.6605286532678687,7,0.8936251825021141,0.8745490548412899
K105_E121_Dist,DFG_Mg_Dist,False,-0.02216630167748574,0.7400333542595632,-0.03728792696884554,0.5817673449067335,3,0.8936251825021141,0.8315086617029244
Interface_N_Lobe_Rec_Dist,Shell_M118_M120_Dist,False,-0.011807746276043583,0.742520890332051,0.014777348792859551,0.6837046440365151,7,0.8947532067599611,0.8832700042461599
D220_HRD_Dist,K105_E107_Dist,False,-0.01165526458268019,0.7457305143789483,-0.002206420612868229,0.9514970531030773,7,0.8966563414951199,0.9808013101022078
Interface_C_Lobe_Donor_Dist,Mg_Hijack_Dist,False,0.0215322880646597,0.7472136179125999,0.028199658802323134,0.677063633711722,3,0.8966563414951199,0.8823272692713843
D1_Dist,V104_RS2_Dist,False,-0.011455543053457704,0.7499411602294839,-0.014384200507869056,0.6916828127133652,7,0.898058437197885,0.8832700042461599
K105_E107_Dist,Cleft_Gape_Dist,False,-0.011075966654052584,0.757964035058664,0.0019217122787581655,0.9577494232499604,7,0.9057827472900217,0.9815024695156805
I150_HRD_Dist,D2_Dist,False,0.010708941313998474,0.7657464403227003,-0.01231419095267523,0.7342361265587138,7,0.9131883015028476,0.9075536671627021
DFG_Mg_Dist,Y156_N99_Dist,False,0.01259952293621124,0.7684338279002982,0.022537196940202432,0.6010891389569561,4,0.9144997621292805,0.8485964314686439
K105_E121_Dist,DFG_ATP_Dist,False,-0.0195266141694635,0.7700689156984588,-0.024194669807916937,0.7208674182058543,3,0.9145560730769325,0.8952691917037363
D220_HRD_Dist,DFG_ATP_Dist,False,-0.019082305658213686,0.7751596296125267,-0.015535741620407951,0.8185573108062463,3,0.918707709170402,0.9340865081828615
Interface_C_Lobe_Donor_Dist,Spine_Bridge_Dist,False,0.010162212882876531,0.7773829059981292,0.01352175134327547,0.7093034951000086,7,0.9188134670808822,0.8881713329947933
HRD_ATP_Dist,D1_Dist,False,-0.011919746279871862,0.7798181152417116,0.006541271158501121,0.8789591511161603,4,0.9188134670808822,0.957051930137823
D2_Dist,K105_E121_Dist,False,-0.009995875045226046,0.7809332485158702,-0.01058142222468181,0.7705002822395068,7,0.9188134670808822,0.9114869683717477
K105_N99_Dist,Y156_N99_Dist,False,-0.00996327940477243,0.7816295119264449,-0.0077819990897814795,0.8301265697171307,7,0.9188134670808822,0.9375547140334652
K105_E107_Dist,D2_Dist,False,-0.009649106368242856,0.7883493199190326,0.00351369479783484,0.9228325879586852,7,0.9228531116854094,0.975368022117574
K105_N99_Dist,aCb4_aE_Dist,False,0.009635024111298409,0.7886508958377132,0.017181053091481723,0.6357170197188293,7,0.9228531116854094,0.8684477332761428
Substrate_Clearance_Angle,K105_E121_Dist,False,-0.011362091315869474,0.7898725417724077,-0.016414882102103196,0.7023223297651757,4,0.9228531116854094,0.8832700042461599
I150_HRD_Dist,SB_Dist,False,-0.009402163645722297,0.7936422237119425,-0.01883117557346416,0.6036205385591948,7,0.9253804065953014,0.8500866264305531
Cleft_Gape_Dist,V104_RS2_Dist,False,-0.009273626824940586,0.7964010200928979,-0.012133190658664212,0.7379982179406395,7,0.9267211870171903,0.9083054990038639
Shell_M118_M120_Dist,D2_Dist,False,-0.009175002644895467,0.7985195229768836,-0.0032345895617703828,0.9289453832392593,7,0.927312994424768,0.9768735567494814
D220_HRD_Dist,Substrate_Clearance_Angle,False,0.016509198506002354,0.8048234740191473,0.003907577206720124,0.95399159265277,3,0.9318227341795924,0.981248495299992
Substrate_Clearance_Angle,K105_E107_Dist,False,-0.010491504425095966,0.8056384055927726,-0.007301284790658211,0.8650231491782847,4,0.9318227341795924,0.9527155735743881
K105_N99_Dist,K105_E121_Dist,False,0.008729994039819776,0.808096753520746,0.010336410090918784,0.7756707189304883,7,0.9327930461481958,0.9114869683717477
D220_HRD_Dist,Shell_M118_M120_Dist,False,0.008599164993605761,0.8109179184327362,-0.008966163247651732,0.8047637481141372,7,0.934177442034512,0.9266347815363815
DFG_ATP_Dist,D1_Dist,False,0.010059150164225452,0.8134978992366935,0.032451318673772545,0.4497924666886992,4,0.9352790218769171,0.7594453866368682
Substrate_Clearance_Angle,Cleft_Gape_Dist,False,-0.00988753191401684,0.8166228811433334,-0.03625108504351972,0.3984863485809176,4,0.9370015528656573,0.7186484786884271
PLoop_ATP_Dist,K105_E121_Dist,False,-0.009613618829623607,0.8216165449829138,-0.013086223010846172,0.7606126589160043,4,0.9378792178420662,0.9114869683717477
V104_RS2_Dist,Interface_N_Lobe_Rec_Dist,False,0.008085469375801298,0.8220185005223659,0.003059667828648178,0.9327785698128728,7,0.9378792178420662,0.9768735567494814
K105_N99_Dist,D220_HRD_Dist,False,-0.008073731223851128,0.8222725781427838,-0.028176023249102063,0.4371794156716835,7,0.9378792178420662,0.7520980188088868
Spine_Bridge_Dist,Interface_C_Lobe_Donor_Dist,False,-0.007667344884948942,0.8310802806693238,0.01551715798708895,0.6687873711247514,7,0.9450786608383152,0.8745490548412899
aCb4_aE_Dist,DFG_ATP_Dist,False,0.014028065631817313,0.8336937138327631,0.019878990132279832,0.769102976823022,3,0.9450786608383152,0.9114869683717477
Spine_Bridge_Dist,Shell_M118_M120_Dist,False,0.007496927192308478,0.8347801567540445,-0.0039756816688101635,0.912724582403811,7,0.9450786608383152,0.975368022117574
aCb4_aE_Dist,aCb4_aE_Dist,True,-0.007394760308445659,0.8370000202760042,-0.016464590069467083,0.6498731312398853,7,0.9450786608383152,0.8738944791656417
Shell_M118_M120_Dist,I150_HRD_Dist,False,-0.007332218955067346,0.8383595476516212,-0.01195641835255808,0.7416784822752525,7,0.9450786608383152,0.9099265482880794
DFG_Mg_Dist,Cleft_Gape_Dist,False,-0.008726029091756767,0.8384291591812136,-0.009445101865846475,0.8265845994961609,4,0.9450786608383152,0.9353884662274826
D1_Dist,Spine_Bridge_Dist,False,-0.0071140394056075805,0.8431060902158776,0.003197699128987062,0.9297536561958657,7,0.9484943514928623,0.9768735567494814
DFG_Mg_Dist,HRD_ATP_Dist,False,-0.01415996650797277,0.8452405161585126,-0.02924517030323764,0.6899192040345326,2,0.9490419830551721,0.8832700042461599
Mg_Hijack_Dist,Phi_D,False,0.00803568484714191,0.8505179732065005,0.010549735320374265,0.8059792110238317,4,0.9529550623826258,0.9266347815363815
Interface_C_Lobe_Donor_Dist,V104_RS2_Dist,False,-0.006637437754583379,0.8534942249688446,0.00482278009566829,0.8942282553065897,7,0.9529550623826258,0.9700103108410465
DFG_Mg_Dist,D2_Dist,False,-0.007822417813782704,0.8549648574210478,0.004410803850239322,0.9185118120540299,4,0.9529550623826258,0.975368022117574
D2_Dist,Phi_D,False,-0.006505761725976388,0.8563688237105298,-0.013161154437103821,0.7167177307222676,7,0.9529550623826258,0.8935701577836064
Psi_D,aCb4_aE_Dist,False,0.006476962868926305,0.8569977817954864,0.010990722538121327,0.761885661302123,7,0.9529550623826258,0.9114869683717477
Shell_M118_M120_Dist,D220_HRD_Dist,False,-0.006268828071093795,0.8615460499776486,0.0038463688560882925,0.9155525241495284,7,0.9555455469334211,0.975368022117574
DFG_Mg_Dist,Substrate_Clearance_Angle,False,0.012550646976840578,0.8626452854260052,0.011744831685281499,0.872734940052577,2,0.9555455469334211,0.9557236005409642
aCb4_aE_Dist,V104_RS2_Dist,False,-0.005731396151464095,0.8733111262962339,-0.01065221470748163,0.7690082451396263,7,0.962245082939418,0.9114869683717477
DFG_ATP_Dist,K105_E107_Dist,False,0.006783143304173862,0.8736048595316557,0.014960499801011024,0.7276000330569132,4,0.962245082939418,0.9012852022382409
HRD_ATP_Dist,K105_E107_Dist,False,-0.006715544824645464,0.8748540751113889,-0.00438925313164918,0.9186087298318477,4,0.962245082939418,0.975368022117574
D1_Dist,I150_HRD_Dist,False,0.0056372193174656065,0.8753757351740539,0.019766186870832456,0.5857623553088787,7,0.962245082939418,0.8351463283611734
aCb4_aE_Dist,DFG_Mg_Dist,False,-0.009651162518207721,0.8851452477076367,0.024165585849209754,0.7211890710946764,3,0.9670217861343368,0.8952691917037363
K105_E107_Dist,Mg_Hijack_Dist,False,0.009487402103963503,0.8870810378800695,-0.007333793862558738,0.9137703267958099,3,0.9670217861343368,0.975368022117574
PLoop_ATP_Dist,DFG_Mg_Dist,False,0.01017196379487539,0.8873296546318643,0.002354511470760745,0.9741093925997619,2,0.9670217861343368,0.9857290404147323
Mg_Hijack_Dist,K105_E121_Dist,False,0.005976003356959297,0.8885403936620135,0.00522040648509843,0.9032658438036962,4,0.9670217861343368,0.9739222606779666
D2_Dist,Shell_M118_M120_Dist,False,-0.004897949702078093,0.8916108110661785,0.0075863063381367704,0.8343357918856114,7,0.9670217861343368,0.940292285041416
K105_E107_Dist,D220_HRD_Dist,False,0.004869400451592132,0.8922387349067007,0.024835658601673197,0.49346213233543,7,0.9670217861343368,0.781691155195417
aCb4_aE_Dist,HRD_ATP_Dist,False,-0.008737746061697492,0.8959509770641987,-0.0011146696037505953,0.986869083452941,3,0.9670217861343368,0.9903076516879686
K105_E107_Dist,PLoop_ATP_Dist,False,-0.008724437136088649,0.8961085682741701,-0.013405995878871967,0.8430849535055327,3,0.9670217861343368,0.9429455013964793
Spine_Bridge_Dist,DFG_ATP_Dist,False,0.008639537901527305,0.8971139568889173,0.0046569713916706805,0.9451807729559778,3,0.9670217861343368,0.9784906260676748
DFG_Mg_Dist,I150_HRD_Dist,False,0.005506614871200079,0.89761687241838,0.017653386559950267,0.6821655829525652,4,0.9670217861343368,0.8832700042461599
D220_HRD_Dist,Interface_N_Lobe_Rec_Dist,False,-0.004548915560125878,0.8992921440361707,0.027667195068884137,0.4455071488741451,7,0.9670217861343368,0.7594453866368682
Mg_Hijack_Dist,aCb4_aE_Dist,False,0.005365303797650754,0.8998674954305634,0.004158485225142404,0.9228742570383295,4,0.9670217861343368,0.975368022117574
aCb4_aE_Dist,PLoop_ATP_Dist,False,0.008254583587516687,0.9016746707733656,-0.011769162793367368,0.8620402255540272,3,0.9671594233993642,0.9527155735743881
Shell_M118_M120_Dist,PLoop_ATP_Dist,False,-0.00795338504949358,0.9052453470566804,-0.013089408255531766,0.8467445163123188,3,0.9691846094881932,0.9452031809997977
K105_E121_Dist,Cleft_Gape_Dist,False,-0.003995880649168078,0.9114820087104212,-0.015696254803863545,0.6651953661608918,7,0.9740512746144762,0.8745490548412899
HRD_ATP_Dist,Interface_C_Lobe_Donor_Dist,False,-0.0046214946780188965,0.9136907522311009,0.013115513652916985,0.7600932125511046,4,0.9746034690465076,0.9114869683717477
Phi_D,D220_HRD_Dist,False,-0.003618322081969255,0.9198161936711995,0.006469093102233225,0.858453550272912,7,0.9793237108218316,0.9518893960269551
Y156_N99_Dist,Cleft_Gape_Dist,False,-0.0033190707467629756,0.9264281258608356,-0.01769071282209628,0.6257268018306585,7,0.9819000095090971,0.8601876798435784
Shell_M118_M120_Dist,DFG_ATP_Dist,False,-0.005953225050030723,0.9290018282024608,-0.00948766555840354,0.8885905354257018,3,0.9819000095090971,0.965713487556989
Cleft_Gape_Dist,Y156_N99_Dist,False,0.003166184977284758,0.9298081096705157,0.016338059513809455,0.652386503543795,7,0.9819000095090971,0.8738944791656417
Shell_M118_M120_Dist,D1_Dist,False,0.0031167332174158358,0.9309016577241045,0.004347574028902758,0.9045979330949863,7,0.9819000095090971,0.9739222606779666
aCb4_aE_Dist,Shell_M118_M120_Dist,False,-0.003095903574119185,0.9313623116602825,-0.00580925169661609,0.87276148243845,7,0.9819000095090971,0.9557236005409642
HRD_ATP_Dist,Shell_M118_M120_Dist,False,-0.0036135258019589778,0.9324640715303405,-0.017193458480369288,0.6889219253728125,4,0.9819000095090971,0.8832700042461599
Mg_Hijack_Dist,DFG_Mg_Dist,False,-0.0056613891619116015,0.9371480607978846,-0.011636525434747531,0.872561520078122,2,0.98419054651047,0.9557236005409642
Interface_N_Lobe_Rec_Dist,aCb4_aE_Dist,False,0.002793317008167052,0.9380566146427918,0.03056795443271114,0.39924915482690393,7,0.98419054651047,0.7186484786884271
V104_RS2_Dist,D2_Dist,False,0.0026607907216567033,0.940989976421678,-0.016398970353003195,0.6511760917080491,7,0.98547313894343,0.8738944791656417
Psi_D,D1_Dist,False,-0.0024097837798166787,0.9465479678457804,0.002506333533989247,0.9449140073709661,7,0.9894947903433204,0.9784906260676748
Y156_N99_Dist,Substrate_Clearance_Angle,False,-0.004222601568569524,0.9496084479629052,0.019096192926642268,0.7779540997188812,3,0.9908957717873794,0.9114869683717477
Mg_Hijack_Dist,Spine_Bridge_Dist,False,0.0021887723810332218,0.9590614918598981,0.001396597898530225,0.9740620973097847,4,0.9923141688641413,0.9857290404147323
Interface_N_Lobe_Rec_Dist,Phi_D,False,0.0017478923326467047,0.9612158276946272,-0.003071312520282716,0.9325233419541661,7,0.9923141688641413,0.9768735567494814
PLoop_ATP_Dist,V104_RS2_Dist,False,-0.0019955172989275438,0.962673353471345,0.009563097194261488,0.8238124065223849,4,0.9923141688641413,0.9340865081828615
D1_Dist,D2_Dist,False,-0.001405730584759091,0.9688037619830396,0.03503058033847561,0.3339832506433811,7,0.9923141688641413,0.6656134895619914
Interface_C_Lobe_Donor_Dist,SB_Dist,False,0.001312691797037795,0.970867548451499,-0.01777828866340822,0.6240169746243784,7,0.9923141688641413,0.8601876798435784
K105_E121_Dist,PLoop_ATP_Dist,False,-0.0022910003363154903,0.9726470047892704,0.021034677020550865,0.7560902040147044,3,0.9923141688641413,0.9114869683717477
D2_Dist,DFG_Mg_Dist,False,0.0022124861652061487,0.9735840653736854,0.037849488037090616,0.5760879568880974,3,0.9923141688641413,0.8295666579188602
Mg_Hijack_Dist,Interface_C_Lobe_Donor_Dist,False,0.0014113436698639517,0.97359566816143,0.027476459703351386,0.5222781983348237,4,0.9923141688641413,0.7854627734748263
I150_HRD_Dist,Substrate_Clearance_Angle,False,0.002178445203767191,0.9739903529320881,0.018670639553535002,0.7827779363008047,3,0.9923141688641413,0.9127127354438533
DFG_ATP_Dist,I150_HRD_Dist,False,-0.001378855521196092,0.9742032639510494,0.020311562219952332,0.6362585823655074,4,0.9923141688641413,0.8684477332761428
Psi_D,Cleft_Gape_Dist,False,-0.0011287399089878972,0.974948528901779,-0.010696401884873967,0.7680773789097164,7,0.9923141688641413,0.9114869683717477
Substrate_Clearance_Angle,SB_Dist,False,-0.0011485910894277567,0.9785100936820494,-0.021198800801540685,0.621588014685097,4,0.9923141688641413,0.8601876798435784
Y156_N99_Dist,K105_E121_Dist,False,-0.0009471069198762339,0.97897870680744,-0.006806002480281164,0.8511655806176426,7,0.9923141688641413,0.9483005308235245
V104_RS2_Dist,Interface_C_Lobe_Donor_Dist,False,0.0009272623384503807,0.9794190641482594,-0.015982364096767832,0.6594729934929131,7,0.9923141688641413,0.8745490548412899
K105_E121_Dist,Substrate_Clearance_Angle,False,0.0016257450505222275,0.9805878319678598,0.017269016259587003,0.798723624394658,3,0.9923141688641413,0.9256837176082958
Mg_Hijack_Dist,Shell_M118_M120_Dist,False,0.0010282737261878023,0.9807607469571915,-0.016863916506973102,0.6945822390482386,4,0.9923141688641413,0.8832700042461599
DFG_ATP_Dist,Mg_Hijack_Dist,False,-0.0015449231252376424,0.9828322005546479,0.008709219233084993,0.904442480246662,2,0.9923141688641413,0.9739222606779666
D1_Dist,Substrate_Clearance_Angle,False,-0.0012810490793691229,0.9847030985234919,-0.010400517324464268,0.8779508939785357,3,0.9923141688641413,0.957051930137823
Spine_Bridge_Dist,D2_Dist,False,0.0006525118325724445,0.985516446026834,0.014081077702206736,0.6978575386251427,7,0.9923141688641413,0.8832700042461599
Shell_M118_M120_Dist,DFG_Mg_Dist,False,-0.0011385965115932315,0.9864039395081152,-0.0024136559287299434,0.971571588491694,3,0.9923141688641413,0.9857290404147323
HRD_ATP_Dist,Mg_Hijack_Dist,False,-0.0011566993556437206,0.987145865901307,0.0024814681522258336,0.9727138802464443,2,0.9923141688641413,0.9857290404147323
K105_E121_Dist,Spine_Bridge_Dist,False,0.0003511792408667261,0.9922047062354711,-0.011363620123081777,0.7540627222624523,7,0.995661865490647,0.9114869683717477
D2_Dist,Cleft_Gape_Dist,False,0.00020774218246287645,0.9953885997358449,-0.0015981013837002994,0.9648592456853626,7,0.9971197103440812,0.9853881658063278
Interface_N_Lobe_Rec_Dist,HRD_ATP_Dist,False,9.66573243266585e-05,0.998845753173071,0.0006040086320973098,0.99288449464682,3,0.9988457531730711,0.99288449464682
