Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM
csk-wtcat_holo_seed-1077057_sample-1_model,csk-wtcat_holo/seed-1077057_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.32,50.87,14.76,10.78,127.49,5.75,13.15,16.93,4.21,1.93,2.83,3.33,3.51,4.23,6.94,9.8,4.13,8.45,3.81,3.66,3.38,3.54,0.95,0.92
csk-wtcat_holo_seed-1077057_sample-2_model,csk-wtcat_holo/seed-1077057_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,67.51,85.88,14.43,10.81,130.79,6.01,14.14,16.82,3.22,1.74,2.82,3.26,3.39,4.2,7.03,10.36,4.19,9.64,3.8,3.58,3.36,3.59,0.95,0.91
csk-wtcat_holo_seed-1077057_sample-3_model,csk-wtcat_holo/seed-1077057_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.78,53.7,13.52,9.7,118.79,5.91,13.23,16.92,4.42,1.89,2.6,2.73,3.57,4.04,7.16,9.91,4.21,9.02,3.97,3.49,3.32,3.54,0.94,0.91
csk-wtcat_holo_seed-1077057_sample-4_model,csk-wtcat_holo/seed-1077057_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.57,23.83,13.3,10.37,127.21,5.37,13.09,14.22,2.98,1.9,2.68,3.2,3.54,4.09,7.13,10.27,4.17,9.46,3.92,3.66,3.27,3.59,0.94,0.91
csk-wtcat_holo_seed-1105652_sample-0_model,csk-wtcat_holo/seed-1105652_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.28,51.07,14.86,10.91,131.92,6.14,13.63,17.05,3.97,1.93,2.72,3.32,3.56,4.09,7.17,9.95,4.07,8.54,3.9,3.81,3.35,3.57,0.94,0.91
csk-wtcat_holo_seed-1105652_sample-1_model,csk-wtcat_holo/seed-1105652_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.92,41.71,14.99,10.98,131.29,6.1,13.58,17.25,3.66,2.0,2.86,3.3,3.54,4.08,7.13,10.04,4.16,9.05,3.92,3.64,3.42,3.54,0.95,0.92
csk-wtcat_holo_seed-1105652_sample-2_model,csk-wtcat_holo/seed-1105652_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.47,45.48,14.98,11.03,132.55,5.8,13.63,17.26,3.54,1.99,2.65,3.41,3.47,4.18,7.1,10.0,4.1,9.02,3.86,3.54,3.31,3.55,0.95,0.92
csk-wtcat_holo_seed-1105652_sample-3_model,csk-wtcat_holo/seed-1105652_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,63.39,25.27,13.53,10.07,129.35,6.24,13.19,14.31,3.8,1.97,2.85,2.96,3.56,4.09,6.97,9.93,4.13,9.47,3.44,3.62,4.55,3.59,0.94,0.92
csk-wtcat_holo_seed-1105652_sample-4_model,csk-wtcat_holo/seed-1105652_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,65.98,81.47,14.68,11.1,131.75,7.22,14.56,16.36,3.36,1.88,2.88,3.35,3.52,4.14,7.11,10.15,4.22,9.03,3.91,3.63,3.38,3.6,0.94,0.91
csk-wtcat_holo_seed-1132066_sample-0_model,csk-wtcat_holo/seed-1132066_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.29,22.12,13.76,10.45,132.87,5.28,13.04,16.69,3.45,1.86,2.64,3.18,3.47,4.21,7.07,10.3,4.17,9.56,3.92,3.63,3.23,3.59,0.93,0.91
csk-wtcat_holo_seed-1132066_sample-1_model,csk-wtcat_holo/seed-1132066_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.31,27.04,14.06,10.54,130.22,5.99,13.42,17.44,3.38,2.03,2.79,3.02,3.55,4.1,7.06,10.12,4.0,9.45,3.82,3.75,3.38,3.51,0.95,0.92
csk-wtcat_holo_seed-1132066_sample-2_model,csk-wtcat_holo/seed-1132066_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.73,21.95,13.53,10.49,128.62,5.5,13.06,13.77,3.1,1.87,2.68,3.27,3.52,4.06,7.07,10.18,4.14,9.47,3.93,3.71,3.2,3.58,0.94,0.91
csk-wtcat_holo_seed-1132066_sample-3_model,csk-wtcat_holo/seed-1132066_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,52.38,51.56,11.79,9.05,109.19,5.65,13.25,16.91,3.26,1.9,2.65,2.81,3.48,3.94,7.12,10.0,4.24,9.09,3.99,3.53,3.36,3.53,0.95,0.91
csk-wtcat_holo_seed-1132066_sample-4_model,csk-wtcat_holo/seed-1132066_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,58.2,70.07,14.24,10.78,127.41,7.47,14.71,17.33,3.38,1.81,2.67,3.26,3.47,4.1,7.09,10.18,4.16,8.9,3.87,3.57,3.29,3.57,0.94,0.91
csk-wtcat_holo_seed-1199691_sample-0_model,csk-wtcat_holo/seed-1199691_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.94,40.08,13.59,10.39,127.32,6.03,13.54,17.05,3.25,1.98,2.87,3.39,3.52,4.08,7.06,9.95,4.19,8.77,3.95,3.63,3.32,3.5,0.95,0.92
csk-wtcat_holo_seed-1199691_sample-1_model,csk-wtcat_holo/seed-1199691_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,51.64,56.1,14.9,10.97,130.31,5.46,12.58,17.7,3.66,1.82,2.76,3.27,3.49,4.2,7.01,9.95,4.13,8.65,4.53,3.59,3.26,3.59,0.95,0.92
csk-wtcat_holo_seed-1199691_sample-2_model,csk-wtcat_holo/seed-1199691_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,51.42,54.93,13.77,10.33,125.36,6.02,13.31,16.55,3.62,1.83,2.72,3.3,3.58,4.14,7.02,9.85,4.25,8.47,3.9,3.61,3.41,3.57,0.94,0.91
csk-wtcat_holo_seed-1199691_sample-3_model,csk-wtcat_holo/seed-1199691_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,59.46,82.04,15.15,11.09,132.77,6.69,14.01,17.08,3.98,2.05,2.58,3.29,3.55,4.21,6.89,10.13,4.14,9.1,3.78,3.54,3.58,3.71,0.95,0.92
csk-wtcat_holo_seed-1199691_sample-4_model,csk-wtcat_holo/seed-1199691_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,69.08,85.81,15.16,11.03,136.26,7.15,14.86,16.35,4.48,2.59,2.94,3.18,3.56,4.06,7.16,10.08,4.05,9.28,3.82,3.74,3.39,3.68,0.95,0.92
csk-wtcat_holo_seed-1397207_sample-0_model,csk-wtcat_holo/seed-1397207_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.29,20.58,13.59,10.46,126.73,5.65,13.43,14.35,3.23,1.96,2.82,3.22,3.55,4.13,7.16,10.31,4.22,9.54,3.99,3.65,3.39,3.58,0.94,0.91
csk-wtcat_holo_seed-1397207_sample-1_model,csk-wtcat_holo/seed-1397207_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,66.38,97.52,14.78,10.96,140.33,6.93,14.64,12.85,4.1,1.77,2.53,3.15,3.47,4.05,7.1,10.08,4.2,8.96,3.84,3.74,3.34,3.55,0.94,0.91
csk-wtcat_holo_seed-1397207_sample-2_model,csk-wtcat_holo/seed-1397207_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.98,84.29,15.4,11.22,132.17,6.7,14.27,16.66,3.45,2.01,2.46,3.34,3.52,4.08,7.06,10.04,4.08,9.01,3.96,3.84,3.32,3.56,0.95,0.91
csk-wtcat_holo_seed-1397207_sample-3_model,csk-wtcat_holo/seed-1397207_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.53,22.77,13.68,10.43,128.81,5.49,13.14,14.01,3.14,1.83,2.67,3.19,3.55,4.07,7.11,10.25,4.13,9.48,3.95,3.64,3.25,3.57,0.94,0.91
csk-wtcat_holo_seed-1397207_sample-4_model,csk-wtcat_holo/seed-1397207_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,69.47,87.53,14.64,10.72,140.44,6.98,14.04,16.94,4.54,2.64,2.6,2.96,3.48,4.0,7.17,10.11,4.12,9.09,3.87,3.69,3.44,3.57,0.94,0.91
csk-wtcat_holo_seed-1446321_sample-0_model,csk-wtcat_holo/seed-1446321_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.91,48.13,14.06,10.61,127.08,5.81,13.58,17.37,4.16,1.9,2.66,2.88,3.52,4.07,7.16,10.04,4.23,9.04,3.77,3.79,3.42,3.54,0.94,0.91
csk-wtcat_holo_seed-1446321_sample-1_model,csk-wtcat_holo/seed-1446321_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,59.03,18.51,13.66,10.69,127.57,5.53,13.31,16.95,3.09,1.94,2.68,3.29,3.53,4.06,7.14,10.24,4.26,9.53,4.55,3.75,3.2,3.59,0.94,0.91
csk-wtcat_holo_seed-1446321_sample-2_model,csk-wtcat_holo/seed-1446321_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.75,20.68,13.3,10.29,122.75,5.55,13.19,14.18,4.11,1.89,2.68,2.54,3.59,4.07,7.14,10.26,4.28,9.43,3.92,3.74,3.19,3.6,0.93,0.91
csk-wtcat_holo_seed-1446321_sample-3_model,csk-wtcat_holo/seed-1446321_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.8,52.65,14.7,10.96,132.66,5.83,14.15,16.77,3.75,1.96,2.66,3.37,3.64,4.12,7.08,9.95,4.16,8.75,3.76,3.75,3.34,3.51,0.95,0.92
csk-wtcat_holo_seed-1446321_sample-4_model,csk-wtcat_holo/seed-1446321_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.02,45.64,14.5,11.74,118.43,6.01,13.08,17.29,3.37,2.02,2.81,3.42,3.58,4.11,7.07,10.04,4.05,9.17,5.69,3.74,3.21,3.55,0.94,0.92
csk-wtcat_holo_seed-1457711_sample-0_model,csk-wtcat_holo/seed-1457711_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.95,47.06,14.03,10.72,125.67,5.77,13.29,17.51,3.24,1.85,2.55,3.24,3.54,4.06,7.12,10.18,4.03,9.22,3.83,3.72,3.45,3.59,0.95,0.92
csk-wtcat_holo_seed-1457711_sample-1_model,csk-wtcat_holo/seed-1457711_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,62.61,27.13,13.91,10.41,129.67,5.87,13.63,18.03,3.17,2.04,2.82,3.38,3.42,4.18,7.04,10.21,4.07,9.63,3.79,3.69,3.46,3.51,0.95,0.92
csk-wtcat_holo_seed-1457711_sample-2_model,csk-wtcat_holo/seed-1457711_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.95,49.41,15.4,11.29,131.49,5.68,13.68,16.25,3.98,2.05,2.83,3.34,3.56,4.09,7.1,10.01,4.17,8.6,3.88,3.77,3.39,3.56,0.94,0.92
csk-wtcat_holo_seed-1457711_sample-3_model,csk-wtcat_holo/seed-1457711_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,60.13,22.05,13.96,10.56,117.8,5.39,13.31,14.61,4.01,2.1,2.98,2.91,3.57,4.19,7.13,10.27,4.16,9.46,3.88,3.68,3.19,3.57,0.93,0.91
csk-wtcat_holo_seed-1457711_sample-4_model,csk-wtcat_holo/seed-1457711_sample-4,model.cif,A,CSK-WT,Inactive (BLBminus),Unpaired,,,,,,,Intact,Intact,In,Packed,DFGin,BLBminus,NTin,CTin,57.9,53.55,13.86,10.87,125.11,4.8,13.96,5.07,3.38,2.13,3.04,3.28,3.58,4.19,7.06,10.11,4.28,8.28,4.57,3.48,3.65,3.54,0.95,0.91
csk-wtcat_holo_seed-1510744_sample-0_model,csk-wtcat_holo/seed-1510744_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,53.6,37.37,14.49,10.59,132.93,5.6,13.42,17.21,3.28,2.12,2.85,3.3,3.44,4.2,7.02,10.2,4.06,9.03,3.94,3.6,3.29,3.49,0.95,0.92
csk-wtcat_holo_seed-1510744_sample-1_model,csk-wtcat_holo/seed-1510744_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.74,21.26,13.69,10.51,124.74,5.43,13.07,14.11,3.69,1.94,2.81,3.19,3.53,4.23,7.1,10.18,4.09,9.45,3.91,3.73,3.22,3.56,0.94,0.91
csk-wtcat_holo_seed-1510744_sample-2_model,csk-wtcat_holo/seed-1510744_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.46,44.12,15.17,10.96,136.81,5.97,13.67,16.86,4.07,1.96,2.91,3.36,3.54,4.13,7.06,9.93,4.09,8.45,3.88,3.59,3.39,3.55,0.95,0.91
csk-wtcat_holo_seed-1510744_sample-3_model,csk-wtcat_holo/seed-1510744_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,60.18,19.72,14.09,10.6,129.99,5.72,13.39,14.46,3.59,1.84,2.74,3.24,3.55,4.06,7.14,10.21,4.18,9.55,3.94,3.67,3.25,3.63,0.94,0.91
csk-wtcat_holo_seed-1510744_sample-4_model,csk-wtcat_holo/seed-1510744_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.33,49.4,15.13,10.9,136.31,5.54,13.35,16.82,3.6,1.94,2.74,3.4,3.48,4.19,7.03,9.9,4.07,8.58,3.86,3.57,3.39,3.52,0.95,0.92
csk-wtcat_holo_seed-1582125_sample-0_model,csk-wtcat_holo/seed-1582125_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,68.59,88.42,13.22,10.3,121.3,6.7,14.16,17.97,3.42,1.91,2.7,2.92,3.45,4.13,7.12,10.24,4.26,9.38,3.83,3.63,3.39,3.6,0.94,0.91
csk-wtcat_holo_seed-1582125_sample-1_model,csk-wtcat_holo/seed-1582125_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,60.18,19.42,13.66,10.59,129.94,5.46,13.26,16.3,2.97,1.9,2.57,3.23,3.56,4.06,7.16,10.2,4.2,9.45,3.92,3.62,3.23,3.61,0.94,0.91
csk-wtcat_holo_seed-1582125_sample-2_model,csk-wtcat_holo/seed-1582125_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.92,22.77,13.75,10.6,130.22,5.46,13.15,14.09,3.0,1.88,2.58,3.3,3.55,4.05,7.15,10.31,4.2,9.49,3.92,3.58,3.13,3.62,0.94,0.91
csk-wtcat_holo_seed-1582125_sample-3_model,csk-wtcat_holo/seed-1582125_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,68.32,87.6,15.22,11.51,132.36,6.53,14.16,16.67,3.28,2.02,2.47,3.26,3.5,4.07,7.1,10.08,4.11,8.77,3.84,3.79,3.36,3.57,0.95,0.92
csk-wtcat_holo_seed-1582125_sample-4_model,csk-wtcat_holo/seed-1582125_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,53.56,40.71,15.07,11.5,136.51,5.51,13.5,17.41,3.54,2.12,2.91,3.22,3.49,3.97,7.23,10.21,4.23,9.17,3.71,3.92,2.6,3.47,0.95,0.92
csk-wtcat_holo_seed-1603459_sample-0_model,csk-wtcat_holo/seed-1603459_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.31,85.2,15.47,10.83,138.73,6.68,14.33,16.36,4.22,2.46,2.66,3.07,3.59,4.12,7.07,10.09,3.98,8.32,3.55,3.82,2.74,3.62,0.95,0.92
csk-wtcat_holo_seed-1603459_sample-1_model,csk-wtcat_holo/seed-1603459_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.99,55.21,14.22,10.94,128.29,6.13,13.39,16.8,3.46,1.9,2.64,3.32,3.54,4.13,7.04,9.98,4.23,9.06,3.88,3.71,3.5,3.53,0.95,0.92
csk-wtcat_holo_seed-1603459_sample-2_model,csk-wtcat_holo/seed-1603459_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.05,51.36,15.89,11.23,135.96,5.65,14.08,17.29,5.23,1.98,2.97,3.07,3.57,4.09,7.09,9.9,4.07,8.44,5.68,3.7,3.36,3.57,0.94,0.92
csk-wtcat_holo_seed-1603459_sample-3_model,csk-wtcat_holo/seed-1603459_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.9,42.38,14.77,10.84,125.67,6.04,13.73,17.18,4.23,2.02,2.99,3.33,3.52,4.09,7.07,10.06,4.16,9.15,3.87,3.68,3.42,3.53,0.94,0.92
csk-wtcat_holo_seed-1603459_sample-4_model,csk-wtcat_holo/seed-1603459_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,58.33,25.48,12.32,9.48,111.76,5.73,12.82,16.78,4.34,2.04,2.8,2.71,3.44,4.1,7.02,10.06,4.15,9.57,3.81,3.61,3.21,3.53,0.94,0.91
csk-wtcat_holo_seed-1607507_sample-0_model,csk-wtcat_holo/seed-1607507_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.4,70.0,15.06,11.01,125.41,6.98,14.45,14.22,5.13,2.47,3.27,2.78,3.36,4.09,7.12,10.1,4.0,9.12,3.81,3.72,3.3,3.65,0.95,0.92
csk-wtcat_holo_seed-1607507_sample-1_model,csk-wtcat_holo/seed-1607507_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,60.28,83.34,13.65,10.19,112.91,7.55,13.87,13.09,4.61,1.94,2.92,2.81,3.57,4.05,7.04,9.82,4.25,8.05,4.0,3.61,3.31,3.59,0.94,0.91
csk-wtcat_holo_seed-1607507_sample-2_model,csk-wtcat_holo/seed-1607507_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.52,86.86,15.2,10.91,134.34,7.34,14.06,17.07,4.34,1.85,2.69,3.47,3.51,4.13,6.99,10.0,4.06,8.84,5.58,3.76,3.24,3.64,0.94,0.91
csk-wtcat_holo_seed-1607507_sample-3_model,csk-wtcat_holo/seed-1607507_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,63.37,77.61,13.44,9.56,123.0,6.59,13.62,16.34,4.05,2.91,2.78,3.29,3.52,4.01,7.05,9.93,4.09,8.68,3.93,3.81,3.48,3.69,0.94,0.92
csk-wtcat_holo_seed-1607507_sample-4_model,csk-wtcat_holo/seed-1607507_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.45,50.72,14.46,10.64,127.21,5.69,13.0,16.7,4.22,1.96,2.79,3.38,3.54,4.07,7.03,9.89,4.13,8.41,3.91,3.57,3.35,3.63,0.95,0.92
csk-wtcat_holo_seed-162796_sample-0_model,csk-wtcat_holo/seed-162796_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.7,42.08,15.16,11.04,134.32,5.87,13.57,16.34,3.4,1.91,2.73,3.45,3.55,4.1,7.06,10.0,4.12,8.53,3.88,3.66,3.67,3.52,0.95,0.92
csk-wtcat_holo_seed-162796_sample-1_model,csk-wtcat_holo/seed-162796_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,60.6,19.88,13.48,10.45,127.19,5.62,13.27,15.22,3.47,1.94,2.59,3.13,3.57,4.1,7.12,10.22,4.2,9.46,3.89,3.71,3.19,3.56,0.94,0.91
csk-wtcat_holo_seed-162796_sample-2_model,csk-wtcat_holo/seed-162796_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,58.86,84.13,14.88,11.04,131.68,7.07,14.56,17.58,3.53,1.81,2.61,3.28,3.5,4.1,7.09,10.18,4.0,8.8,3.86,3.76,3.54,3.57,0.95,0.92
csk-wtcat_holo_seed-162796_sample-3_model,csk-wtcat_holo/seed-162796_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,55.24,42.67,14.99,11.11,134.12,5.45,13.64,16.73,3.39,2.15,2.94,3.3,3.52,4.1,7.08,10.21,3.97,8.61,3.84,3.72,3.61,3.52,0.95,0.92
csk-wtcat_holo_seed-162796_sample-4_model,csk-wtcat_holo/seed-162796_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.24,53.15,14.84,10.83,126.31,6.13,13.73,17.33,4.64,1.92,2.86,2.69,3.49,4.12,7.05,10.0,4.1,9.45,3.82,3.73,3.42,3.62,0.94,0.92
csk-wtcat_holo_seed-1633166_sample-0_model,csk-wtcat_holo/seed-1633166_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.72,18.82,13.75,10.55,129.43,5.37,13.28,16.83,3.18,2.01,2.71,3.22,3.5,4.0,7.21,10.2,4.14,9.43,3.91,4.03,3.12,3.59,0.94,0.91
csk-wtcat_holo_seed-1633166_sample-1_model,csk-wtcat_holo/seed-1633166_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.66,22.03,13.68,10.51,124.88,5.57,13.22,14.07,3.38,2.06,2.68,3.33,3.54,4.04,7.17,10.27,4.29,9.53,4.82,3.72,3.19,3.64,0.94,0.91
csk-wtcat_holo_seed-1633166_sample-2_model,csk-wtcat_holo/seed-1633166_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.82,85.15,15.03,11.06,135.45,6.7,14.53,17.04,4.52,1.77,3.02,3.35,3.52,4.06,7.13,10.03,4.17,8.55,4.51,3.73,3.42,3.6,0.94,0.91
csk-wtcat_holo_seed-1633166_sample-3_model,csk-wtcat_holo/seed-1633166_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,64.38,21.95,14.43,10.85,131.41,5.89,13.8,17.25,3.27,2.02,2.83,3.4,3.55,4.06,7.12,10.14,4.38,9.61,3.82,3.58,3.38,3.55,0.95,0.92
